ClientID,Segment,Industry,Country,Financed Amount,CO2 (tons),Energy Consumption (MWh),Water Usage (thousand m3),Water Stress,Flood Risk,Drought Risk,Report_Date
307,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,398938.6335638368,1217.9104947702,4914.503808568201,10396.567532070721,0.33,0.75,0.44,09/2024
308,Small Corporate,Manufacturing ,Estonia,138943.42276855287,462.037909443568,2266.9368128762885,4242.867339332161,0.42,0.84,0.55,09/2024
309,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,396855.9606387608,1137.6826211520001,3739.8904452000006,10780.774513978558,0.37,0.69,0.39,09/2024
310,Large Corporate,Construction ,Estonia,1355340.4586545206,5633.781711667203,25562.21609108236,17378.07596239229,0.38,0.8,0.46,09/2024
311,Large Corporate,Manufacturing ,Estonia,1455897.2345957586,16541.122479938782,8965.757613859198,39497.510588530175,0.57,0.72,0.28,09/2024
312,Medium Corporate,Financial and Insurance Activities,Lithuania,410151.221370496,167.8872096,1905.813068544001,649.7513514576,0.49,0.35,0.75,09/2024
313,Large Corporate,Transportation and Storage,Lithuania,1723485.162349122,15420.52851444,16642.67963027124,13621.492436637698,0.62,0.43,0.52,09/2024
314,Large Corporate,Financial and Insurance Activities,Latvia,1543462.9373780305,646.4259683831039,8060.8778535196825,1540.126088352,0.43,0.58,0.65,09/2024
315,Medium Corporate,Construction ,Estonia,220487.25872263857,2371.1990835288,6833.284952256001,10617.348228795001,0.37,0.69,0.45,09/2024
316,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,2441.5371025919994,189.34680480768003,1554.2646336000003,1919.077113096,0.63,0.46,0.53,09/2024
317,Large Corporate,Transportation and Storage,Estonia,1182885.6011378781,9268.19408577348,14603.137700911204,7624.063827918721,0.61,0.77,0.42,09/2024
318,Large Corporate,Transportation and Storage,Lithuania,1576482.5009628772,5648.784470499456,10948.704948640803,13092.412656597118,0.51,0.36,0.59,09/2024
319,Small Corporate,Financial and Insurance Activities,Estonia,92999.44911970943,86.27937562258803,724.9446069196803,265.3654608,0.6,0.66,0.24,09/2024
320,Medium Corporate,Construction ,Estonia,420928.1702671872,3498.0364672176015,8476.885490673601,8453.193930756433,0.45,0.81,0.58,09/2024
321,Large Corporate,Transportation and Storage,Latvia,1297393.2168183972,7578.039180254401,25599.977855749443,9897.325395048,0.39,0.39,0.61,09/2024
322,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,76216.25144770558,413.5792620959999,702.7308869232961,3890.306955959425,0.34,0.49,0.51,09/2024
323,Large Corporate,Financial and Insurance Activities,Latvia,850723.5151720166,731.9865549839042,3231.2470778765105,2090.5550254079994,0.28,0.47,0.47,09/2024
324,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,161798.8702776653,230.739913238016,597.1723954560001,1817.5852934202599,0.83,0.46,0.49,09/2024
325,Medium Corporate,Transportation and Storage,Lithuania,295087.7001144953,4391.805726504,3684.1530913056545,3620.6252903520003,0.71,0.56,0.54,09/2024
326,Medium Corporate,Manufacturing ,Estonia,326231.859913344,1966.924764,6032.622421425601,25897.673317383007,0.38,0.65,0.44,09/2024
327,Small Corporate,Financial and Insurance Activities,Lithuania,72240.04214599199,46.22406354720002,502.7174027366401,173.6904142215,0.68,0.4,0.54,09/2024
328,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,18419.213914472446,494.8084009386001,1155.7473604739998,2175.3462291214505,0.84,0.51,0.74,09/2024
329,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,148030.7211972608,429.93805091328005,472.88480420411986,2662.111571518464,0.65,0.35,0.64,09/2024
330,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,248670.55525036028,1343.000425846464,1832.1343765200002,8999.181691508737,0.46,0.42,0.69,09/2024
331,Medium Corporate,Construction ,Latvia,291713.9018841543,3273.9636612854083,6656.342443306801,12741.917684633285,0.3,0.48,0.6,09/2024
332,Large Corporate,Transportation and Storage,Lithuania,1534209.4439168442,5934.53039454,17210.7807536808,7515.245146864,0.64,0.39,0.64,09/2024
333,Small Corporate,Manufacturing ,Lithuania,133815.3434759823,115.119510177672,1942.6339343376003,1810.9489623560999,0.49,0.42,0.51,09/2024
334,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,22748.941434562556,479.86436709120017,836.3919549888,2172.0077494752004,0.4,0.55,0.64,09/2024
335,Medium Corporate,Manufacturing ,Latvia,408921.1195607304,3389.997739832551,8138.4715974297615,23467.80837413376,0.29,0.44,0.66,09/2024
336,Medium Corporate,Manufacturing ,Lithuania,419340.79509882466,5433.665298289202,4742.117930152513,24829.0902030276,0.68,0.4,0.46,09/2024
337,Small Corporate,Manufacturing ,Estonia,168278.276828664,156.725661456,2006.588189301696,5568.017582400001,0.61,0.67,0.33,09/2024
338,Small Corporate,Construction ,Lithuania,88923.88777523326,717.6657854859003,2677.5303058581007,3016.6266404332814,0.49,0.46,0.45,09/2024
339,Large Corporate,Transportation and Storage,Estonia,1497671.5946298477,8073.261641232002,15829.966239942401,7334.032253184001,0.39,0.7,0.36,09/2024
340,Medium Corporate,Manufacturing ,Lithuania,284428.0728135982,838.2855985795203,7379.643043710002,12302.720542240128,0.44,0.34,0.56,09/2024
341,Large Corporate,Construction ,Latvia,1916149.977351376,3683.1828958848,27388.096586928008,24757.5508182486,0.38,0.48,0.38,09/2024
342,Medium Corporate,Construction ,Lithuania,451410.54944693745,3337.4858574499203,7143.401765606402,9109.648892571138,0.78,0.44,0.8,09/2024
343,Small Corporate,Manufacturing ,Latvia,52464.861804238964,458.31434649,2098.5044446800007,7350.371012864881,0.25,0.59,0.49,09/2024
344,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,797975.3319630129,1539.5212664832002,9082.811691233283,35455.47782999039,0.49,0.82,0.44,09/2024
345,Medium Corporate,Financial and Insurance Activities,Lithuania,427847.18638803274,123.28446482352001,1737.4103114112004,854.7239736,0.65,0.34,0.55,09/2024
346,Small Corporate,Manufacturing ,Lithuania,97739.60599830525,840.82589958276,631.0747441889281,6048.14561690976,0.53,0.36,0.84,09/2024
347,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,372163.48831796425,1546.6682417917498,3711.883641734268,11202.973873771682,0.42,0.63,0.66,09/2024
348,Large Corporate,Transportation and Storage,Latvia,1805780.397377495,14656.784173274884,31033.88805797281,9006.3193778688,0.34,0.45,0.41,09/2024
349,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,132614.42215540778,475.11111532500007,1507.6991452723198,3834.914478068161,0.6,0.43,0.57,09/2024
350,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1455993.1539153813,3398.873318676,10024.308960690816,22907.236812150604,0.48,0.64,0.35,09/2024
351,Large Corporate,Construction ,Lithuania,1512777.347278021,7720.851459448514,12608.705451596763,26623.48254495238,0.68,0.33,0.58,09/2024
352,Medium Corporate,Financial and Insurance Activities,Estonia,369039.88290557393,261.44617968000006,1743.1523857440002,497.606218164,0.45,0.6,0.51,09/2024
353,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1338515.0997174853,5169.315864804001,6234.450426408206,30223.717112159997,0.83,0.4,0.66,09/2024
354,Medium Corporate,Manufacturing ,Estonia,252259.0642971786,4343.573435056128,6085.6525796976,12554.541186969602,0.57,0.71,0.44,09/2024
355,Small Corporate,Financial and Insurance Activities,Lithuania,119009.25308966395,58.52126766675,398.80105574400017,151.83603537794997,0.64,0.37,0.52,09/2024
356,Large Corporate,Transportation and Storage,Estonia,1289652.0780971516,12713.228171988478,14499.510094817279,11979.0398637,0.46,0.56,0.28,09/2024
357,Large Corporate,Transportation and Storage,Estonia,1831314.4986109375,14067.855102013438,16587.255931628803,12972.319159363202,0.56,0.78,0.25,09/2024
358,Small Corporate,Construction ,Estonia,133666.96864076325,445.932976140288,1252.6506686453765,2417.1602182041606,0.61,0.78,0.39,09/2024
359,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,145402.50828091596,227.53822029119996,1612.5568765488001,4522.877607150001,0.44,0.39,0.58,09/2024
360,Large Corporate,Transportation and Storage,Latvia,505604.84860670386,13192.303443109562,19008.024227337602,13701.019663094403,0.49,0.8,0.64,09/2024
361,Small Corporate,Construction ,Lithuania,178729.191389255,359.5089489289201,1560.2389034025605,1669.169254775685,0.78,0.43,0.69,09/2024
362,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,318125.62534905033,986.2415418239999,2376.12711072528,8415.452161404288,0.48,0.72,0.23,09/2024
363,Large Corporate,Manufacturing ,Lithuania,647206.7733802674,15615.814055047918,15670.333236096003,30557.202028757,0.65,0.41,0.78,09/2024
364,Medium Corporate,Transportation and Storage,Latvia,340807.3855692548,1595.0169882733953,5151.3016838883605,6049.306996425001,0.43,0.57,0.62,09/2024
365,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,633268.370954919,3992.5082853838003,10200.30334596,42296.944726400005,0.58,0.76,0.36,09/2024
366,Large Corporate,Financial and Insurance Activities,Estonia,1773516.8553157626,925.6719697575,5318.961452758801,1435.0685673012476,0.43,0.59,0.4,09/2024
367,Small Corporate,Construction ,Lithuania,151385.045141504,1026.7371667660802,1076.880148964928,2729.796805335601,0.7,0.54,0.65,09/2024
368,Small Corporate,Construction ,Latvia,19895.938878412795,661.4991811575003,1848.5545078072805,1715.0150019125767,0.37,0.47,0.36,09/2024
369,Medium Corporate,Transportation and Storage,Lithuania,307489.0981818431,2911.6140187057567,8791.5470335488,2565.3608257536,0.75,0.44,0.4,09/2024
370,Medium Corporate,Financial and Insurance Activities,Latvia,415741.7978704738,170.85249704160003,1916.8447276440002,862.4800988553599,0.24,0.68,0.66,09/2024
371,Medium Corporate,Construction ,Latvia,199913.8453556428,1272.9661297920002,8416.02617856,17720.476423372806,0.48,0.65,0.35,09/2024
372,Large Corporate,Construction ,Lithuania,1329703.3311590918,7514.254529746273,25406.296266859208,32496.158705890884,0.58,0.38,0.76,09/2024
373,Large Corporate,Construction ,Latvia,1438353.6360292914,4061.964083287968,13583.139400215003,18374.013704471043,0.41,0.64,0.47,09/2024
374,Medium Corporate,Transportation and Storage,Lithuania,287921.2797457919,1943.6036111100002,7223.614034175001,4456.3407440112005,0.54,0.39,0.46,09/2024
375,Small Corporate,Manufacturing ,Latvia,103503.65348581334,665.0510357145599,1173.445735421736,6198.918078225601,0.47,0.53,0.54,09/2024
376,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,323356.3036679571,924.5815743780001,1831.4594545927678,16623.751567148545,0.43,0.67,0.3,09/2024
377,Small Corporate,Financial and Insurance Activities,Latvia,159445.25654472,53.84766022272001,631.0764930393001,355.19572358591995,0.34,0.7,0.49,09/2024
378,Medium Corporate,Financial and Insurance Activities,Latvia,456312.4506694861,269.214935973984,1096.0090636880002,469.7214042527999,0.22,0.48,0.68,09/2024
379,Medium Corporate,Transportation and Storage,Latvia,182833.5271982947,4942.737653000001,7204.138387776001,4096.336077540001,0.48,0.58,0.29,09/2024
380,Small Corporate,Financial and Insurance Activities,Estonia,53191.07517696191,56.71086220800001,831.0900229632001,310.34592460799996,0.57,0.78,0.2,09/2024
381,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,427491.4420188686,1067.2168031616002,2010.6608354078403,10647.567076736515,0.52,0.78,0.26,09/2024
382,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,425807.27065197926,953.5150845074402,4869.56734388784,15353.1260534925,0.37,0.63,0.34,09/2024
383,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,762358.9234798652,1866.7251203328,11101.7716139925,18591.284486541314,0.23,0.68,0.34,09/2024
384,Large Corporate,Manufacturing ,Latvia,1538331.6752371795,18241.893486593286,10645.8746297904,82082.18127748955,0.3,0.55,0.62,09/2024
385,Large Corporate,Manufacturing ,Estonia,965335.9738038508,5372.788840473601,16712.749148675324,66647.35884698114,0.57,0.81,0.36,09/2024
386,Medium Corporate,Construction ,Estonia,406502.95205167105,3761.6846706472334,7335.130559400001,15144.816738462845,0.64,0.7,0.29,09/2024
387,Medium Corporate,Manufacturing ,Latvia,360289.31213804445,1895.6294654388,7277.4702611520015,11111.35147731,0.43,0.47,0.55,09/2024
388,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,11268.045908138249,245.35318481856,1234.78307632512,3347.2135681920004,0.54,0.32,0.46,09/2024
389,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1616437.2249307053,3180.79039824,12138.367101283582,42262.69634966399,0.69,0.37,0.49,09/2024
390,Small Corporate,Transportation and Storage,Latvia,139590.06705410048,611.6182103718961,1905.1399293696,859.736347652,0.27,0.61,0.51,09/2024
391,Medium Corporate,Construction ,Latvia,305835.194280825,2772.082097400001,9252.496245186814,14412.315676836002,0.31,0.54,0.47,09/2024
392,Medium Corporate,Financial and Insurance Activities,Estonia,317243.39698750863,184.04568000000003,2129.799770736768,637.1213054976,0.47,0.81,0.36,09/2024
393,Large Corporate,Manufacturing ,Latvia,849288.4844007167,19586.476060408626,19692.3962762345,54389.50046624641,0.27,0.46,0.47,09/2024
394,Large Corporate,Manufacturing ,Estonia,1662066.9916909977,9486.542773575,40846.01655172148,77795.70289920001,0.55,0.81,0.22,09/2024
395,Large Corporate,Manufacturing ,Lithuania,1379518.7599639352,4559.1019392303,12743.428830336,25011.331506211052,0.42,0.41,0.71,09/2024
396,Large Corporate,Transportation and Storage,Lithuania,913228.5798845718,3499.0990620768,10624.007808414,4872.733894656,0.57,0.46,0.68,09/2024
397,Small Corporate,Construction ,Latvia,33220.64667961709,684.3566255680001,2006.8569657480962,1908.8286571200006,0.45,0.5,0.46,09/2024
398,Small Corporate,Manufacturing ,Latvia,47281.10909772096,117.99587826180004,2266.045446168,10203.3009722434,0.36,0.69,0.56,09/2024
399,Small Corporate,Transportation and Storage,Latvia,55230.94950151678,299.29307133599997,2147.78546353728,721.412846154,0.48,0.45,0.65,09/2024
400,Medium Corporate,Manufacturing ,Latvia,426607.22834765626,1068.3064221900001,4423.205932645501,28523.43550223482,0.5,0.66,0.56,09/2024
401,Medium Corporate,Construction ,Lithuania,162023.5089434007,1626.7280444800008,6951.1953772800025,8743.265102880003,0.64,0.47,0.46,09/2024
402,Large Corporate,Construction ,Latvia,1805684.2037834085,8947.801296023437,18309.896436239105,22194.41593600001,0.48,0.61,0.65,09/2024
403,Medium Corporate,Construction ,Latvia,420569.036342837,2166.32375232,5099.860930903201,14259.50034710078,0.23,0.71,0.65,09/2024
404,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1283004.454151608,1901.2725071746563,10753.038060855999,20763.190246050002,0.35,0.64,0.47,09/2024
405,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,364259.5933283999,1749.3694122240001,5328.046513566001,19935.16526137501,0.39,0.63,0.46,09/2024
406,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,396392.4843261292,753.2976830979599,2280.1946010624006,16684.7184541422,0.36,0.55,0.66,09/2024
407,Small Corporate,Construction ,Estonia,133402.2556735638,1139.5698294758406,2158.3732773000006,2434.2464197309437,0.53,0.92,0.27,09/2024
408,Large Corporate,Financial and Insurance Activities,Estonia,902166.1283303854,906.4473880188482,6454.853280117001,1431.2670602227195,0.4,0.69,0.23,09/2024
409,Large Corporate,Construction ,Estonia,1461655.9535733717,7274.078699698946,9505.14219529056,37859.127479712006,0.58,0.85,0.51,09/2024
410,Large Corporate,Manufacturing ,Lithuania,1879501.7275432623,15954.99224659128,25233.887041534086,71775.63281889002,0.41,0.43,0.63,09/2024
411,Large Corporate,Manufacturing ,Latvia,930472.3863486928,11219.402053418107,17976.619160772476,57164.896157405405,0.43,0.64,0.51,09/2024
412,Large Corporate,Manufacturing ,Latvia,1149301.8803108747,8585.744022979203,35809.45976581975,40603.363389388796,0.49,0.48,0.37,09/2024
413,Small Corporate,Financial and Insurance Activities,Estonia,146131.47259318078,99.51720942996,794.7700160400001,462.04282091519997,0.53,0.72,0.45,09/2024
414,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,151910.07124677117,586.1386887782401,1496.1984800256002,1797.8321499839994,0.41,0.7,0.53,09/2024
415,Small Corporate,Manufacturing ,Lithuania,105517.26727557118,575.8915051918083,1108.5808471920002,8862.377376358801,0.49,0.48,0.72,09/2024
416,Large Corporate,Manufacturing ,Latvia,915470.969781836,6400.949399208,39137.143665841206,72689.17216091041,0.23,0.48,0.33,09/2024
417,Medium Corporate,Financial and Insurance Activities,Estonia,407489.52740797435,245.59517918208002,1665.499960909824,667.42841028402,0.54,0.79,0.22,09/2024
418,Small Corporate,Transportation and Storage,Lithuania,10357.247196276747,222.2376710796,2218.0632508440003,1715.20006292712,0.8,0.54,0.8,09/2024
419,Medium Corporate,Transportation and Storage,Latvia,378990.9648098918,3862.194147063649,9407.8093566996,1767.7529243635197,0.29,0.51,0.52,09/2024
420,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,135403.92054485995,307.569137232,671.91838072128,1637.9314922880005,0.46,0.4,0.72,09/2024
421,Small Corporate,Transportation and Storage,Latvia,101733.499530432,739.1606662440001,1742.106382848,2379.33702502272,0.29,0.46,0.4,09/2024
